Entity,Code,Year,"Labor force participation rate, female (% of female population ages 15+) (national estimate)"
Colombia,COL,2012,56.169
Colombia,COL,2013,55.458
Colombia,COL,2014,55.155
Colombia,COL,2015,55.406
Colombia,COL,2016,54.873
Colombia,COL,2017,54.501
Colombia,COL,2018,53.42
Colombia,COL,2019,52.575
Colombia,COL,2020,51.201
Colombia,COL,2021,51.776
Colombia,COL,2022,51.105
Colombia,COL,2023,52.023
Comoros,COM,1980,27.08
Comoros,COM,1991,26.64
Comoros,COM,2004,32.526
Comoros,COM,2014,33.036
Comoros,COM,2021,47.225
Congo,COG,1974,56.2
Congo,COG,1984,49.32
Congo,COG,2005,66.87
Congo,COG,2009,47.195
Congo,COG,2012,43
Costa Rica,CRI,1963,17.53
Costa Rica,CRI,1973,19.96
Costa Rica,CRI,1984,22.28
Costa Rica,CRI,2000,31.98
Costa Rica,CRI,2001,41.649
Costa Rica,CRI,2002,41.205
Costa Rica,CRI,2003,41.538
Costa Rica,CRI,2004,39.877
Costa Rica,CRI,2005,43.679
Costa Rica,CRI,2006,43.479
Costa Rica,CRI,2007,44.499
Costa Rica,CRI,2008,44.583
Costa Rica,CRI,2009,44.899
Costa Rica,CRI,2010,44.398
Costa Rica,CRI,2011,46.196
Costa Rica,CRI,2012,51.171
Costa Rica,CRI,2013,50.997
Costa Rica,CRI,2014,51.087
Costa Rica,CRI,2015,49.813
Costa Rica,CRI,2016,45.769
Costa Rica,CRI,2017,45.657
Costa Rica,CRI,2018,48.416
Costa Rica,CRI,2019,52.513
Costa Rica,CRI,2020,48.43
Costa Rica,CRI,2021,50.041
Costa Rica,CRI,2022,50.08
Costa Rica,CRI,2023,43.862
Cote d'Ivoire,CIV,1964,73.86
Cote d'Ivoire,CIV,1970,58.8
Cote d'Ivoire,CIV,1975,44.93
Cote d'Ivoire,CIV,1978,64.55
Cote d'Ivoire,CIV,1988,42.01
Cote d'Ivoire,CIV,1998,48.27
Cote d'Ivoire,CIV,2012,62.524
Cote d'Ivoire,CIV,2013,69.578
Cote d'Ivoire,CIV,2016,58.292
Cote d'Ivoire,CIV,2017,46.172
Cote d'Ivoire,CIV,2019,56.236
Cote d'Ivoire,CIV,2022,59.476
Croatia,HRV,1991,46.12
Croatia,HRV,1998,35.1
Croatia,HRV,2000,43.986
Croatia,HRV,2001,42.459
Croatia,HRV,2002,43.978
Croatia,HRV,2003,42.814
Croatia,HRV,2004,43.642
Croatia,HRV,2005,42.62
Croatia,HRV,2006,42.799
Croatia,HRV,2007,45.142
Croatia,HRV,2008,45.734
Croatia,HRV,2009,46.702
Croatia,HRV,2010,46.135
Croatia,HRV,2011,44.607
Croatia,HRV,2012,44.537
Croatia,HRV,2013,44.587
Croatia,HRV,2014,46.429
Croatia,HRV,2015,46.878
Croatia,HRV,2016,45.428
Croatia,HRV,2017,45.574
Croatia,HRV,2018,45.506
Croatia,HRV,2019,45.185
Croatia,HRV,2020,44.683
Croatia,HRV,2021,45.794
Croatia,HRV,2022,46.848
Croatia,HRV,2023,47.341
Cuba,CUB,1970,18.28
Cuba,CUB,1981,32.83
Cuba,CUB,1986,40.49
Cuba,CUB,1988,41.17
Cuba,CUB,2004,37.94
Cuba,CUB,2006,39.31
Cuba,CUB,2007,40.76
Cuba,CUB,2008,41.17
Cuba,CUB,2009,42.34
Cuba,CUB,2010,41.83
Cuba,CUB,2011,41.59
Cuba,CUB,2012,57.38
Cuba,CUB,2013,57.3
Curacao,CUW,2018,52.16
Curacao,CUW,2020,54.01
Cyprus,CYP,1960,40.82
Cyprus,CYP,1976,27.73
Cyprus,CYP,1978,21.64
Cyprus,CYP,1984,27.12
Cyprus,CYP,1985,32.25
Cyprus,CYP,1987,33.38
Cyprus,CYP,1988,46.76
Cyprus,CYP,1989,47.55
Cyprus,CYP,1990,48.24
Cyprus,CYP,1991,48.74
Cyprus,CYP,1992,43.26
Cyprus,CYP,1995,47.56
Cyprus,CYP,1999,46.33
Cyprus,CYP,2000,49.131
Cyprus,CYP,2001,51.813
Cyprus,CYP,2002,52.483
Cyprus,CYP,2003,53.875
Cyprus,CYP,2004,53.402
Cyprus,CYP,2005,53.454
Cyprus,CYP,2006,54.395
Cyprus,CYP,2007,55.82
Cyprus,CYP,2008,55.951
Cyprus,CYP,2009,56.843
Cyprus,CYP,2010,57.897
Cyprus,CYP,2011,57.528
Cyprus,CYP,2012,57.123
Cyprus,CYP,2013,57.224
Cyprus,CYP,2014,58.722
Cyprus,CYP,2015,57.796
Cyprus,CYP,2016,56.428
Cyprus,CYP,2017,56.876
Cyprus,CYP,2018,57.461
Cyprus,CYP,2019,57.525
Cyprus,CYP,2020,56.709
Cyprus,CYP,2021,57.89
Cyprus,CYP,2022,59.632
Cyprus,CYP,2023,60.919
Czechia,CZE,1991,60.83
Czechia,CZE,1993,52.322
Czechia,CZE,1994,52.581
Czechia,CZE,1995,52.372
Czechia,CZE,1996,51.834
Czechia,CZE,1997,51.816
Czechia,CZE,1998,51.953
Czechia,CZE,1999,52.108
Czechia,CZE,2000,51.635
Czechia,CZE,2001,51.272
Czechia,CZE,2002,50.935
Czechia,CZE,2003,50.798
Czechia,CZE,2004,50.54
Czechia,CZE,2005,50.644
Czechia,CZE,2006,50.55
Czechia,CZE,2007,49.775
Czechia,CZE,2008,49.322
Czechia,CZE,2009,49.53
Czechia,CZE,2010,49.32
Czechia,CZE,2011,49.472
Czechia,CZE,2012,50.042
Czechia,CZE,2013,50.915
Czechia,CZE,2014,50.862
Czechia,CZE,2015,51.253
Czechia,CZE,2016,51.864
Czechia,CZE,2017,52.291
Czechia,CZE,2018,52.779
Czechia,CZE,2019,52.586
Czechia,CZE,2020,51.81
Czechia,CZE,2021,51.956
Czechia,CZE,2022,52.161
Czechia,CZE,2023,51.748
Democratic Republic of Congo,COD,2005,71.279
Democratic Republic of Congo,COD,2012,62.529
Democratic Republic of Congo,COD,2020,60.287
Denmark,DNK,1960,36.45
Denmark,DNK,1965,41.14
Denmark,DNK,1970,43.93
Denmark,DNK,1974,51.01
Denmark,DNK,1976,52.19
Denmark,DNK,1977,53.67
Denmark,DNK,1978,54.94
Denmark,DNK,1979,55.69
Denmark,DNK,1981,57.01
Denmark,DNK,1983,58.262
Denmark,DNK,1984,59.301
Denmark,DNK,1985,59.66
Denmark,DNK,1986,60.779
Denmark,DNK,1987,60.359
Denmark,DNK,1988,60.775
Denmark,DNK,1989,60.548
Denmark,DNK,1990,61.463
Denmark,DNK,1991,61.701
Denmark,DNK,1992,62.392
Denmark,DNK,1993,61.853
Denmark,DNK,1994,58.293
Denmark,DNK,1995,57.474
Denmark,DNK,1996,58.724
Denmark,DNK,1997,59.012
Denmark,DNK,1998,59.511
Denmark,DNK,1999,60.028
Denmark,DNK,2000,60.217
Denmark,DNK,2001,59.66
Denmark,DNK,2002,60.241
Denmark,DNK,2003,59.721
Denmark,DNK,2004,60.385
Denmark,DNK,2005,60.392
Denmark,DNK,2006,60.931
Denmark,DNK,2007,60.663
Denmark,DNK,2008,59.907
Denmark,DNK,2009,59.65
Denmark,DNK,2010,58.846
Denmark,DNK,2011,58.589
Denmark,DNK,2012,58.148
Denmark,DNK,2013,57.596
Denmark,DNK,2014,57.019
Denmark,DNK,2015,56.731
Denmark,DNK,2016,57.56
Denmark,DNK,2017,57.611
Denmark,DNK,2018,57.561
Denmark,DNK,2019,57.988
Denmark,DNK,2020,57.748
Denmark,DNK,2021,58.107
Denmark,DNK,2022,59.42
Denmark,DNK,2023,59.698
Djibouti,DJI,1996,48.7
Djibouti,DJI,2017,18.206
Dominica,DMA,1960,31.75
Dominica,DMA,1970,21.76
Dominica,DMA,1981,38.06
Dominica,DMA,1989,43.45
Dominica,DMA,1991,25.74
Dominica,DMA,1997,59.49
Dominica,DMA,1999,54.51
Dominica,DMA,2001,45.06
Dominican Republic,DOM,1960,11.01
Dominican Republic,DOM,1970,26.76
Dominican Republic,DOM,1979,27.13
Dominican Republic,DOM,1981,30.55
Dominican Republic,DOM,1991,37.2
Dominican Republic,DOM,1992,42.2
Dominican Republic,DOM,1993,25.23
Dominican Republic,DOM,1994,37
Dominican Republic,DOM,1996,42.95
Dominican Republic,DOM,1997,41.58
Dominican Republic,DOM,1998,41.43
Dominican Republic,DOM,2000,39.982
Dominican Republic,DOM,2001,38.568
Dominican Republic,DOM,2002,40.165
Dominican Republic,DOM,2003,39.274
Dominican Republic,DOM,2004,39.234
Dominican Republic,DOM,2005,39.779
Dominican Republic,DOM,2006,40.702
Dominican Republic,DOM,2007,40.364
Dominican Republic,DOM,2008,41.96
Dominican Republic,DOM,2009,39.02
Dominican Republic,DOM,2010,41.727
Dominican Republic,DOM,2011,43.729
Dominican Republic,DOM,2012,45.277
Dominican Republic,DOM,2013,45.15
Dominican Republic,DOM,2014,45.446
Dominican Republic,DOM,2015,48.329
Dominican Republic,DOM,2016,49.028
Dominican Republic,DOM,2017,49.207
Dominican Republic,DOM,2018,50.492
Dominican Republic,DOM,2019,52.79
Dominican Republic,DOM,2020,47.709
Dominican Republic,DOM,2021,51.333
Dominican Republic,DOM,2022,50.865
Dominican Republic,DOM,2023,52.782
East Asia and Pacific (WB),,1982,64.20808
East Asia and Pacific (WB),,1990,65.46948
East Asia and Pacific (WB),,2000,62.922115
East Asia and Pacific (WB),,2010,60.50104
East Timor,TLS,2001,38.503
East Timor,TLS,2004,54.8
East Timor,TLS,2007,47.497
East Timor,TLS,2010,26.801
East Timor,TLS,2013,43.799
East Timor,TLS,2015,45.626
East Timor,TLS,2016,61.374
East Timor,TLS,2021,27.91
East Timor,TLS,2022,40.869
Ecuador,ECU,1962,17.63
Ecuador,ECU,1974,17.08
Ecuador,ECU,1980,30.26
Ecuador,ECU,1981,30.21
Ecuador,ECU,1982,19.55
Ecuador,ECU,1988,32.76
Ecuador,ECU,1989,32.72
Ecuador,ECU,1990,28.16
Ecuador,ECU,1996,48.41
Ecuador,ECU,1997,48.81
Ecuador,ECU,1998,52.16
Ecuador,ECU,2000,45.972
Ecuador,ECU,2001,54.725
Ecuador,ECU,2002,53.18
Ecuador,ECU,2003,49.203
Ecuador,ECU,2004,52.88
Ecuador,ECU,2005,51.973
Ecuador,ECU,2006,52.81
Ecuador,ECU,2007,52.115
Ecuador,ECU,2008,52.196
Ecuador,ECU,2009,49.88
Ecuador,ECU,2010,48.245
Ecuador,ECU,2011,47.329
Ecuador,ECU,2012,48.302
Ecuador,ECU,2013,48.314
Ecuador,ECU,2014,47.934
Ecuador,ECU,2015,52.139
Ecuador,ECU,2016,55.629
Ecuador,ECU,2017,56.379
Ecuador,ECU,2018,54.63
Ecuador,ECU,2019,54.527
Ecuador,ECU,2020,48.263
Ecuador,ECU,2021,53.103
Ecuador,ECU,2022,53.567
Ecuador,ECU,2023,52.922
Egypt,EGY,1960,5.22
Egypt,EGY,1966,5.84
Egypt,EGY,1973,4.36
Egypt,EGY,1975,5.14
Egypt,EGY,1976,6.42
Egypt,EGY,1977,6.92
Egypt,EGY,1978,8.32
Egypt,EGY,1979,7.77
Egypt,EGY,1980,7.4
Egypt,EGY,1981,5.95
Egypt,EGY,1982,5.83
Egypt,EGY,1983,17.15
Egypt,EGY,1984,18.03
Egypt,EGY,1986,9.84
Egypt,EGY,1989,29.97
Egypt,EGY,1990,26.74
Egypt,EGY,1991,22.03
Egypt,EGY,1992,22.8
Egypt,EGY,1993,22.13
Egypt,EGY,1994,22.98
Egypt,EGY,1995,21.6
Egypt,EGY,1996,14.5
Egypt,EGY,1998,19.55
Egypt,EGY,1999,20.37
Egypt,EGY,2000,13.45
Egypt,EGY,2001,20.16
Egypt,EGY,2002,18.41
Egypt,EGY,2005,23.09
Egypt,EGY,2006,21.13
Egypt,EGY,2007,23.16
Egypt,EGY,2008,21.724
Egypt,EGY,2009,22.766
Egypt,EGY,2010,23.055
Egypt,EGY,2011,22.375
Egypt,EGY,2012,22.39
Egypt,EGY,2013,22.916
Egypt,EGY,2014,23.063
Egypt,EGY,2015,22.666
Egypt,EGY,2016,22.925
Egypt,EGY,2017,21.928
Egypt,EGY,2018,18.308
Egypt,EGY,2019,15.609
Egypt,EGY,2020,14.4
Egypt,EGY,2021,15.341
Egypt,EGY,2022,15.001
El Salvador,SLV,1961,18.85
El Salvador,SLV,1971,24.52
El Salvador,SLV,1975,17.63
El Salvador,SLV,1978,34.87
El Salvador,SLV,1979,37.72
El Salvador,SLV,1980,38.71
El Salvador,SLV,1990,50.96
El Salvador,SLV,1991,49.69
El Salvador,SLV,1992,40.46
El Salvador,SLV,1993,42.2
El Salvador,SLV,1994,43.59
El Salvador,SLV,1995,41.76
El Salvador,SLV,1996,40.58
El Salvador,SLV,1997,40.77
El Salvador,SLV,1998,44.69
El Salvador,SLV,1999,44.5
El Salvador,SLV,2000,44.3
El Salvador,SLV,2001,44.5
El Salvador,SLV,2002,43.93
El Salvador,SLV,2003,45.82
El Salvador,SLV,2004,44.14
El Salvador,SLV,2005,44.7
El Salvador,SLV,2006,45.83
El Salvador,SLV,2007,45.86
El Salvador,SLV,2008,47.28
El Salvador,SLV,2009,47.59
El Salvador,SLV,2010,46.79
El Salvador,SLV,2011,46.568
El Salvador,SLV,2012,47.377
El Salvador,SLV,2013,48.607
El Salvador,SLV,2014,47.025
El Salvador,SLV,2015,45.981
El Salvador,SLV,2016,46.529
El Salvador,SLV,2017,45.738
El Salvador,SLV,2018,45.494
El Salvador,SLV,2019,46.31
El Salvador,SLV,2020,45.36
El Salvador,SLV,2021,45.409
El Salvador,SLV,2022,46.376
El Salvador,SLV,2023,48.79
Equatorial Guinea,GNQ,1983,42.4
Equatorial Guinea,GNQ,1994,73.5
Estonia,EST,1989,64.56
Estonia,EST,1990,66.463
Estonia,EST,1991,64.767
Estonia,EST,1992,61.716
Estonia,EST,1993,59.803
Estonia,EST,1994,59.462
Estonia,EST,1995,58.067
Estonia,EST,1996,57.886
Estonia,EST,1997,58.454
Estonia,EST,1998,52.607
Estonia,EST,1999,51.62
Estonia,EST,2000,52.657
Estonia,EST,2001,52.309
Estonia,EST,2002,51.19
Estonia,EST,2003,52.437
Estonia,EST,2004,53.322
Estonia,EST,2005,53.626
Estonia,EST,2006,54.779
Estonia,EST,2007,54.059
Estonia,EST,2008,54.743
Estonia,EST,2009,54.705
Estonia,EST,2010,55.098
Estonia,EST,2011,55.68
Estonia,EST,2012,55.416
Estonia,EST,2013,55.4
Estonia,EST,2014,54.59
Estonia,EST,2015,56.123
Estonia,EST,2016,56.704
Estonia,EST,2017,57.431
Estonia,EST,2018,57.72
Estonia,EST,2019,57.827
Estonia,EST,2020,57.647
Estonia,EST,2021,58.288
Estonia,EST,2022,60.632
Estonia,EST,2023,62.025
Eswatini,SWZ,1966,50.03
Eswatini,SWZ,1976,28.17
Eswatini,SWZ,1986,27.66
Eswatini,SWZ,1997,31.9
Eswatini,SWZ,2016,47.134
Eswatini,SWZ,2021,47.093
Ethiopia,ETH,1981,28.41
Ethiopia,ETH,1987,46.8
Ethiopia,ETH,1994,66.54
Ethiopia,ETH,1999,54.478
Ethiopia,ETH,2005,74.792
Ethiopia,ETH,2013,74.299
Ethiopia,ETH,2021,57.604
Europe and Central Asia (WB),,1989,49.085033
Europe and Central Asia (WB),,1992,50.056637
Europe and Central Asia (WB),,1993,48.89727
Europe and Central Asia (WB),,1994,48.74949
Europe and Central Asia (WB),,1995,49.985157
Europe and Central Asia (WB),,1996,48.303955
Europe and Central Asia (WB),,1997,47.719536
Europe and Central Asia (WB),,1998,48.886185
Europe and Central Asia (WB),,1999,49.705696
Europe and Central Asia (WB),,2000,49.25294
Europe and Central Asia (WB),,2001,49.67173
Europe and Central Asia (WB),,2002,49.964943
Europe and Central Asia (WB),,2003,49.882774
Europe and Central Asia (WB),,2004,49.995552
Europe and Central Asia (WB),,2005,49.93023
Europe and Central Asia (WB),,2006,50.240314
Europe and Central Asia (WB),,2007,50.789852
Europe and Central Asia (WB),,2008,51.37179
Europe and Central Asia (WB),,2009,51.750507
Europe and Central Asia (WB),,2010,51.64077
Europe and Central Asia (WB),,2011,52.396606
Europe and Central Asia (WB),,2012,52.622524
Europe and Central Asia (WB),,2013,52.408043
Europe and Central Asia (WB),,2014,52.789825
Europe and Central Asia (WB),,2015,53.29597
Europe and Central Asia (WB),,2016,53.216167
Europe and Central Asia (WB),,2017,52.192978
Europe and Central Asia (WB),,2018,51.843704
Europe and Central Asia (WB),,2019,51.98503
Europe and Central Asia (WB),,2020,50.59324
Europe and Central Asia (WB),,2021,51.199482
Europe and Central Asia (WB),,2022,52.17933
Europe and Central Asia (WB),,2023,52.299038
European Union (27),,1983,39.92493
European Union (27),,1984,41.083485
European Union (27),,1985,40.960983
European Union (27),,1986,41.782555
European Union (27),,1987,42.28727
European Union (27),,1988,43.22824
European Union (27),,1989,43.486584
European Union (27),,1990,42.821987
European Union (27),,1991,44.4224
European Union (27),,1992,46.274437
European Union (27),,1993,45.943573
European Union (27),,1994,46.12025
European Union (27),,1995,46.807835
European Union (27),,1996,46.560894
European Union (27),,1997,45.994503
European Union (27),,1998,46.20859
European Union (27),,1999,46.862926
European Union (27),,2000,46.9764
European Union (27),,2001,47.032764
European Union (27),,2002,47.141666
European Union (27),,2003,47.50983
European Union (27),,2004,47.700306
European Union (27),,2005,48.083523
European Union (27),,2006,48.587406
European Union (27),,2007,48.899357
European Union (27),,2008,49.214718
European Union (27),,2009,49.565205
European Union (27),,2010,49.730457
European Union (27),,2011,50.046543
European Union (27),,2012,50.434113
European Union (27),,2013,50.561268
European Union (27),,2014,50.69367
European Union (27),,2015,50.674126
European Union (27),,2016,50.940224
European Union (27),,2017,51.182728
European Union (27),,2018,51.266983
European Union (27),,2019,51.516373
European Union (27),,2020,50.725285
European Union (27),,2021,51.366985
European Union (27),,2022,52.03878
European Union (27),,2023,52.399345
Faeroe Islands,,1960,27.97
Faeroe Islands,,1966,18.69
Faeroe Islands,,1970,27.3
Faeroe Islands,,1977,33.29
Fiji,FJI,1966,7.53
Fiji,FJI,1976,17.12
Fiji,FJI,1982,21.35
Fiji,FJI,1986,23.35
Fiji,FJI,1996,39.37
Fiji,FJI,2005,34.837
Fiji,FJI,2011,45.456
Fiji,FJI,2014,41.3
Fiji,FJI,2016,38.55
Finland,FIN,1960,48.53
Finland,FIN,1970,48.76
Finland,FIN,1976,48.72
Finland,FIN,1977,42.68
Finland,FIN,1979,54.02
Finland,FIN,1980,44.13
Finland,FIN,1981,55.61
Finland,FIN,1982,71.49
Finland,FIN,1984,59.62
Finland,FIN,1985,59.57
Finland,FIN,1986,59.04
Finland,FIN,1987,58.46
Finland,FIN,1988,58.33
Finland,FIN,1989,58.41
Finland,FIN,1990,64.752
Finland,FIN,1991,63.489
Finland,FIN,1992,62.148
Finland,FIN,1993,61.279
Finland,FIN,1994,60.465
Finland,FIN,1995,56.264
Finland,FIN,1996,54.6
Finland,FIN,1997,54.859
Finland,FIN,1998,55.126
Finland,FIN,1999,58.127
Finland,FIN,2000,58.308
Finland,FIN,2001,58.526
Finland,FIN,2002,58.714
Finland,FIN,2003,58.285
Finland,FIN,2004,57.802
Finland,FIN,2005,58.145
Finland,FIN,2006,58.385
Finland,FIN,2007,57.376
Finland,FIN,2008,57.386
Finland,FIN,2009,56.956
Finland,FIN,2010,56.024
Finland,FIN,2011,55.812
Finland,FIN,2012,55.99
Finland,FIN,2013,55.537
Finland,FIN,2014,55.475
Finland,FIN,2015,55.616
Finland,FIN,2016,55.018
Finland,FIN,2017,55.212
Finland,FIN,2018,55.879
Finland,FIN,2019,55.787
Finland,FIN,2020,55.259
Finland,FIN,2021,56.677
Finland,FIN,2022,58.169
Finland,FIN,2023,58.504
France,FRA,1962,36.51
France,FRA,1968,36.21
France,FRA,1975,38.66
France,FRA,1979,40.64
France,FRA,1980,40.96
France,FRA,1981,41.27
France,FRA,1982,41.77
France,FRA,1983,45.854
France,FRA,1984,46.443
France,FRA,1985,46.475
France,FRA,1986,47.092
France,FRA,1987,46.859
France,FRA,1988,46.679
France,FRA,1989,46.774
France,FRA,1990,46.701
France,FRA,1991,46.877
France,FRA,1992,47.303
France,FRA,1993,47.775
France,FRA,1994,47.97
France,FRA,1995,48.216
France,FRA,1996,48.599
France,FRA,1997,48.27
France,FRA,1998,48.591
France,FRA,1999,48.917
France,FRA,2000,49.076
France,FRA,2001,48.865
France,FRA,2002,49.065
France,FRA,2003,50.323
France,FRA,2004,50.141
France,FRA,2005,50.358
France,FRA,2006,50.424
France,FRA,2007,50.766
France,FRA,2008,50.954
France,FRA,2009,51.356
France,FRA,2010,51.368
France,FRA,2011,51.26
France,FRA,2012,51.5
France,FRA,2013,51.72
France,FRA,2014,51.631
France,FRA,2015,51.63
France,FRA,2016,51.616
France,FRA,2017,51.309
France,FRA,2018,51.431
France,FRA,2019,51.257
France,FRA,2020,50.628
France,FRA,2021,52.246
France,FRA,2022,52.52
France,FRA,2023,52.82
French Polynesia,PYF,1962,28.83
French Polynesia,PYF,1967,19
French Polynesia,PYF,1983,33.74
French Polynesia,PYF,1988,48.53
French Polynesia,PYF,1996,48.23
French Polynesia,PYF,2002,47.58
French Polynesia,PYF,2007,47.21
French Polynesia,PYF,2012,49.09
Gabon,GAB,1963,49.48
Gabon,GAB,1993,54.45
Gabon,GAB,2005,53.47
Gabon,GAB,2010,39.91
Gambia,GMB,1983,70
Gambia,GMB,1993,44.81
Gambia,GMB,2012,50.884
Gambia,GMB,2018,56.194
Gambia,GMB,2023,45.378
Georgia,GEO,1998,56.8
Georgia,GEO,1999,58.2
Georgia,GEO,2000,55.04
Georgia,GEO,2001,58.24
Georgia,GEO,2002,56.03
Georgia,GEO,2003,57.53
Georgia,GEO,2004,56.86
Georgia,GEO,2005,55.88
Georgia,GEO,2006,53.6
Georgia,GEO,2007,55
Georgia,GEO,2008,54.19
Georgia,GEO,2009,54.653
Georgia,GEO,2010,55.811
Georgia,GEO,2011,56.258
Georgia,GEO,2012,57.41
Georgia,GEO,2013,56.453
Georgia,GEO,2014,57.346
Georgia,GEO,2015,58.956
Georgia,GEO,2016,57.834
Georgia,GEO,2017,58.202
Georgia,GEO,2018,55.576
Georgia,GEO,2019,54.524
Georgia,GEO,2020,55.004
Germany,DEU,1983,40.111
Germany,DEU,1984,40.707
Germany,DEU,1985,41.116
Germany,DEU,1986,41.565
Germany,DEU,1987,41.446
Germany,DEU,1988,42.112
Germany,DEU,1989,42.527
Germany,DEU,1990,45.355
Germany,DEU,1991,48.137
Germany,DEU,1992,47.866
Germany,DEU,1993,47.604
Germany,DEU,1994,47.781
Germany,DEU,1995,47.677
Germany,DEU,1996,47.84
Germany,DEU,1997,48.18
Germany,DEU,1998,48.408
Germany,DEU,1999,48.963
Germany,DEU,2000,48.858
Germany,DEU,2001,49.293
Germany,DEU,2002,49.36
Germany,DEU,2003,49.737
Germany,DEU,2004,49.432
Germany,DEU,2005,51.066
Germany,DEU,2006,52.196
Germany,DEU,2007,52.671
Germany,DEU,2008,52.567
Germany,DEU,2009,53.351
Germany,DEU,2010,52.727
Germany,DEU,2011,54.311
Germany,DEU,2012,54.058
Germany,DEU,2013,54.603
Germany,DEU,2014,54.829
Germany,DEU,2015,54.715
Germany,DEU,2016,55.616
Germany,DEU,2017,55.932
Germany,DEU,2018,55.853
Germany,DEU,2019,56.67
Germany,DEU,2020,55.424
Germany,DEU,2021,55.383
Germany,DEU,2022,56.13
Germany,DEU,2023,56.413
Ghana,GHA,1960,56.67
Ghana,GHA,1970,63.56
Ghana,GHA,1984,45.82
Ghana,GHA,1989,61.4
Ghana,GHA,1991,76.538
Ghana,GHA,1992,77.8
Ghana,GHA,1998,78.7
Ghana,GHA,1999,78.7
Ghana,GHA,2000,72.636
Ghana,GHA,2006,67.09
Ghana,GHA,2010,69.451
Ghana,GHA,2013,73.709
Ghana,GHA,2015,65.517
Ghana,GHA,2017,69.488
Ghana,GHA,2021,52.381
Ghana,GHA,2022,61.975
Gibraltar,GIB,1961,17.48
Gibraltar,GIB,1970,29.6
Gibraltar,GIB,1981,37.6
Gibraltar,GIB,1983,78.81
Gibraltar,GIB,1985,25.62
Gibraltar,GIB,1987,29.15
Gibraltar,GIB,1989,33.15
Gibraltar,GIB,1990,33.01
Gibraltar,GIB,1991,35.1
Gibraltar,GIB,1992,34.44
Gibraltar,GIB,1993,36.47
Gibraltar,GIB,1994,36.2
Gibraltar,GIB,2001,57.54
Greece,GRC,1961,35.45
Greece,GRC,1971,25.9
Greece,GRC,1981,29.98
Greece,GRC,1982,29.56
Greece,GRC,1983,33.606
Greece,GRC,1984,33.967
Greece,GRC,1985,34.717
Greece,GRC,1986,34.593
Greece,GRC,1987,34.229
Greece,GRC,1988,35.269
Greece,GRC,1989,35.606
Greece,GRC,1990,35.256
Greece,GRC,1991,32.957
Greece,GRC,1992,34.731
Greece,GRC,1993,35.086
Greece,GRC,1994,35.382
Greece,GRC,1995,35.974
Greece,GRC,1996,37.137
Greece,GRC,1997,36.602
Greece,GRC,1998,39.857
Greece,GRC,1999,39.882
Greece,GRC,2000,39.837
Greece,GRC,2001,39.028
Greece,GRC,2002,39.419
Greece,GRC,2003,40.024
Greece,GRC,2004,41.224
Greece,GRC,2005,41.454
Greece,GRC,2006,41.823
Greece,GRC,2007,41.723
Greece,GRC,2008,41.802
Greece,GRC,2009,42.864
Greece,GRC,2010,43.492
Greece,GRC,2011,43.292
Greece,GRC,2012,43.561
Greece,GRC,2013,43.358
Greece,GRC,2014,43.761
Greece,GRC,2015,44.328
Greece,GRC,2016,44.44
Greece,GRC,2017,44.211
Greece,GRC,2018,43.782
Greece,GRC,2019,43.852
Greece,GRC,2020,43.352
Greece,GRC,2021,43.531
Greece,GRC,2022,44.674
Greece,GRC,2023,44.843
Greenland,GRL,1960,19.48
Greenland,GRL,1970,47.19
Greenland,GRL,1976,47.47
Greenland,GRL,2010,70.878
Greenland,GRL,2011,71.504
Greenland,GRL,2012,71.576
Greenland,GRL,2013,71.762
Greenland,GRL,2014,71.514
Greenland,GRL,2015,71.494
Grenada,GRD,1960,22.75
Grenada,GRD,1970,22.82
Grenada,GRD,1988,56.89
Grenada,GRD,1998,54.8
Grenada,GRD,2013,62.1
Grenada,GRD,2014,68.3
Grenada,GRD,2015,65.4
Grenada,GRD,2018,55.225
Grenada,GRD,2019,57.641
Grenada,GRD,2020,46.583
Guam,GUM,1960,24.9
Guam,GUM,1970,33.87
Guam,GUM,1980,49.19
Guam,GUM,1983,42.69
Guam,GUM,1986,48.25
Guam,GUM,1988,49.18
Guam,GUM,1990,59.5
Guam,GUM,2000,60.4
Guam,GUM,2001,58.4
Guam,GUM,2002,54.8
Guam,GUM,2004,52.8
Guam,GUM,2005,55.1
Guam,GUM,2006,55.6
Guam,GUM,2007,48.8
Guam,GUM,2009,53.7
Guam,GUM,2010,56.4
Guam,GUM,2011,56.5
Guatemala,GTM,1964,12.99
Guatemala,GTM,1973,14.25
Guatemala,GTM,1978,13.75
Guatemala,GTM,1979,14.15
Guatemala,GTM,1980,14.32
Guatemala,GTM,1981,13.8
Guatemala,GTM,1985,14.07
Guatemala,GTM,1987,27.5
Guatemala,GTM,1989,28.42
Guatemala,GTM,1994,18.36
Guatemala,GTM,1999,23.24
Guatemala,GTM,2000,45.6
Guatemala,GTM,2002,47.2
Guatemala,GTM,2003,48.314
Guatemala,GTM,2004,42.448
Guatemala,GTM,2006,47.42
Guatemala,GTM,2010,41.99
Guatemala,GTM,2011,40.266
Guatemala,GTM,2012,45.554
Guatemala,GTM,2013,40.324
Guatemala,GTM,2014,40.568
Guatemala,GTM,2015,38.86
Guatemala,GTM,2016,40.082
Guatemala,GTM,2017,39.199
Guatemala,GTM,2018,39.102
Guatemala,GTM,2019,37.835
Guatemala,GTM,2021,43.205
Guatemala,GTM,2022,41.526
